Fecha,CIDIA_m3dia,CIDIA93_m3dia,VOLUMEN_m3,VOLUMEN93_m3,VHOY93_m3,VHOY_m3,FRECUENCIA_Hz,PMA_Kgcm2,PAB_Kgcm2,Fpv,Zb,Zf,SNDVEL7_ms,SNDVEL8_ms,SNDVEL6_ms,SNDVEL5_ms,Etiqueta,SNDVEL_promedio,Q_P_ratio,Q_Z_ratio,Q_Fpv_ratio,Z_Fpv,PMA_Kgcm2_smooth,CIDIA_m3dia_smooth,Zb_smooth,Fpv_smooth,SNDVEL_promedio_smooth,Q_P_ratio_smooth,Q_Z_ratio_smooth,Q_Fpv_ratio_smooth,Z_Fpv_smooth
2025-07-03 13:00:00,4366850,4.348.969,5.451.215,5.423.857,1.332.866,1.339.338,"472,21",68.24,"69,22",1.0514,0.9978,"0,9027","435,78","435,76","435,74","435,69",0,4357425,63992.52637749121,4376478.2521547405,4153366.939319004,1.04908692,68.15666666666668,4226033.0,0.9978,1.0510333333333335,2.9088750001452476e+16,61999.5696433085,4235350.7716977345,4020798.2238481534,1.0487210599999999
2025-07-03 14:00:00,4321578,4.307.668,5.451.215,5.423.857,1.518.891,1.526.055,"468,37",68.29,"69,27",1.051,0.9978,"0,9033","436,32","436,34","436,28","436,26",0,43629999999999995,63282.73539317615,4331106.434155141,4111872.5023786873,1.0486878,68.30000000000001,4360377.333333333,0.9978,1.0510666666666666,2.9102833334785804e+16,63841.419956416205,4369991.314224628,4148527.345938312,1.0487543199999998
2025-07-03 15:00:00,4392704,4.367.698,5.451.215,5.423.857,1.693.812,1.701.748,"475,24",68.37,"69,36",1.0508,0.9978,"0,9036","436,78","436,83","436,78","436,75",0,43678499999999997,64248.99809858124,4402389.256364001,4180342.596117244,1.04848824,68.38000000000001,4359708.0,0.9978,1.0508,2.9102833333479068e+16,63756.88818884125,4369320.5051112445,4148944.470613563,1.04848824
2025-07-03 16:00:00,4364842,4.338.359,5.451.215,5.423.857,1.878.311,1.887.337,"472,41",68.48,"69,47",1.0506,0.9978,"0,9040","437,23","437,26","437,23","437,14",0,437215,63738.931074766355,4374465.824814592,4154618.3133447557,1.04828868,68.44666666666667,4309984.0,0.9978,1.0508333333333333,1.455950000160213e+16,62969.28636337459,4319486.871116457,4101507.4404387493,1.0485214999999999
2025-07-03 17:00:00,4172406,4.156.345,5.451.215,5.423.857,2.054.939,2.065.043,"450,95",68.49,"69,47",1.0511,0.9978,"0,9030","436,96","436,93","436,95","436,83",0,4369175,60919.92991677618,4181605.532170776,3969561.411854248,1.04878758,68.41666666666667,4117902.3333333335,0.9978,1.0507333333333333,1.4593750001602128e+16,60184.36842658916,4126981.693058061,3919057.528580534,1.0484217200000001
2025-07-03 18:00:00,3816459,3.787.487,5.451.215,5.423.857,2.221.365,2.232.462,"413,63",68.28,"69,26",1.0505,0.9978,"0,9043","437,83","437,84","437,80","437,78",0,43781249999999994,55894.24428822495,3824873.7221888155,3632992.8605425986,1.0481889,68.59333333333333,4221849.333333333,0.9978,1.0506666666666666,1.4593750001471018e+16,61527.4557401687,4231157.880670809,4018280.6574402284,1.0483552
2025-07-03 19:00:00,4676683,4.631.654,5.451.215,5.423.857,2.389.875,2.402.431,"501,93",69.01,"69,98",1.0504,0.9978,"0,9044","438,87","438,90","438,83","438,80",0,43885,67768.19301550499,4686994.387652836,4452287.6999238385,1.04808912,68.94333333333334,4485537.333333333,0.9978,1.0504333333333333,1.459375000147825e+16,65012.73075496778,4495427.27333467,4270198.242166142,1.04812238
2025-07-03 20:00:00,4963470,4.909.198,5.451.215,5.423.857,2.581.603,2.596.215,"528,91",69.54,"70,52",1.0504,0.9978,"0,9043","439,10","439,15","439,07","439,03",0,4390875,71375.75496117341,4974413.710162357,4725314.166031987,1.04808912,69.59666666666666,4927754.666666667,0.9978,1.0506666666666666,1.461233333481159e+16,70788.6385055139,4938619.629852342,4690070.42157939,1.0483552
2025-07-03 21:00:00,5143111,5.099.907,5.451.215,5.423.857,2.794.696,2.811.440,"542,52",70.24,"71,22",1.0512,0.9978,"0,9030","438,39","438,41","438,35","438,33",0,43837000000000006,73221.96753986333,5154450.791741832,4892609.398782345,1.04888736,69.86666666666666,5117742.333333333,0.9978,1.0512,2.915533333479696e+16,73247.67967641738,5129026.190953431,4868409.882821507,1.04888736
2025-07-03 22:00:00,5246646,5.213.619,5.451.215,5.423.857,3.003.051,3.021.276,"554,69",69.82,"70,81",1.052,0.9978,"0,9016","436,31","436,34","436,27","436,24",0,43628999999999996,75145.31652821542,5258214.0709561035,4987306.083650189,1.0496856,69.88333333333334,5355417.333333333,0.9978,1.0515666666666668,2.9155333333347916e+16,76645.94672748767,5367225.228836775,5092796.363854116,1.04925322
2025-07-03 23:00:00,5676495,5.631.160,5.451.215,5.423.857,3.233.589,3.253.471,"602,87",69.59,"70,57",1.0515,0.9978,"0,9025","437,42","437,46","437,42","437,34",0,43741,81570.55611438425,5689010.823812387,5398473.609129814,1.0491867000000001,69.67333333333333,5612231.333333333,0.9978,1.0515999999999999,1.4543000001473122e+16,80556.16958603343,5624605.46535712,5336923.552116306,1.0492864800000001
2025-07-04 00:00:00,5913553,5.872.485,,,3.472.443,3.494.108,"629,17",69.61,"70,59",1.0513,0.9978,"0,9028","437,55","437,62","437,56","437,52",0,4375625,84952.63611550065,5926591.501302866,5624990.963568916,1.04898714,69.65333333333334,5792950.0,0.9978,1.0514,2932313.6666666665,83168.29075858548,5805722.589697334,5509756.087672134,1.04908692
2025-07-04 01:00:00,5788802,5.746.872,4.942.674,4.909.606,3.714.708,3.738.123,"613,58",69.76,"70,74",1.0514,0.9978,"0,9027","437,78","437,81","437,74","437,70",0,4377575,82981.68004587156,5801565.443976749,5505803.690317673,1.04908692,69.64999999999999,5846585.666666667,0.9978,1.0512999999999997,1.459608333625107e+16,83943.04742027535,5859476.514999665,5561292.916084976,1.0489871400000002
2025-07-04 02:00:00,5837402,5.797.012,4.942.674,4.909.606,3.953.743,3.978.884,"620,56",69.58,"70,57",1.0512,0.9978,"0,9029","437,89","437,92","437,89","437,83",0,43788250000000005,83894.82609945387,5850272.599719383,5553084.094368341,1.04888736,69.67666666666666,5801128.0,0.9978,1.0511666666666668,1.4596083334807158e+16,83258.25662824762,5813918.620966126,5518750.649578626,1.0488540999999998
2025-07-04 03:00:00,5777180,5.722.380,4.942.674,4.909.606,4.190.784,4.217.828,"613,83",69.69,"70,67",1.0509,0.9978,"0,9035","438,81","438,90","438,87","438,82",0,43885,82898.26373941742,5789917.819202245,5497364.164049862,1.04858802,69.67666666666666,5779953.333333333,0.9978,1.0510666666666666,1.4596083333362566e+16,82954.72069552589,5792697.267321441,5499129.218413527,1.0487543199999998
2025-07-04 04:00:00,5725278,5.674.280,4.942.674,4.909.606,4.428.678,4.458.092,"607,25",69.76,"70,74",1.0511,0.9978,"0,9033","438,04","438,08","438,03","437,97",0,43803,82071.07224770641,5737901.383042694,5446939.396822377,1.04878758,69.78666666666666,5783692.333333333,0.9978,1.0511666666666668,1487887.6666666667,82876.1992984305,5796444.511258102,5502156.980268556,1.0488541
2025-07-04 05:00:00,5848619,5.807.304,4.942.674,4.909.606,4.668.329,4.699.576,"619,00",69.91,"70,89",1.0515,0.9978,"0,9025","437,60","437,66","437,58","437,55",0,4375975,83659.26190816765,5861514.331529365,5562167.379933428,1.0491867000000001,69.84333333333335,5769546.333333333,0.9978,1.0514,2931601.0,82606.46599928122,5782267.321440503,5487485.319651454,1.04908692
2025-07-04 06:00:00,5734742,5.691.575,4.942.674,4.909.606,4.906.862,4.939.910,"606,45",69.86,"70,84",1.0516,0.9978,"0,9024","437,49","437,58","437,48","437,46",0,4375025,82089.06384196965,5747386.249749449,5453349.182198554,1.0492864800000001,69.73333333333333,5531760.333333333,0.9978,1.0514333333333334,1.4590833336250334e+16,79311.66285866835,5543957.038818736,5261108.260436689,1.04912018
2025-07-04 07:00:00,5011920,4.971.999,4.942.674,4.909.606,215.957,217.675,"533,72",69.43,"70,41",1.0512,0.9978,"0,9030","437,76","437,76","437,73","437,65",0,43772499999999997,72186.66282586777,5022970.53517739,4767808.219178082,1.04888736,69.70333333333333,5228844.666666667,0.9978,1.0514,1.459083333625065e+16,75009.08639333719,5240373.488341018,4973177.633570286,1.04908692
2025-07-04 08:00:00,4939872,4.899.653,4.942.674,4.909.606,421.694,425.053,"522,98",69.82,"70,81",1.0514,0.9978,"0,9027","437,70","437,73","437,70","437,64",0,4376925,70751.53251217416,4950763.680096212,4698375.499334222,1.04908692,69.66333333333333,4985862.333333333,0.9978,1.0513666666666666,1.4590833334938138e+16,71572.05211201149,4996855.415246877,4742268.8793836385,1.04905366
2025-07-04 09:00:00,5005795,4.965.351,4.942.674,4.909.606,625.892,630.890,"530,14",69.74,"70,72",1.0515,0.9978,"0,9024","437,51","437,57","437,49","437,41",0,437495,71777.96099799254,5016832.030467028,4760622.919638611,1.0491867000000001,69.47,4757995.0,0.9978,1.0513666666666668,3062281.6666666665,68465.13497058813,4768485.668470636,4525500.107186784,1.04905366
2025-07-04 10:00:00,4328318,4.293.867,4.942.674,4.909.606,836.668,843.275,"464,00",68.85,"69,83",1.0512,0.9978,"0,9030","437,25","437,29","437,24","437,19",0,4372425,62865.91140159768,4337861.2948486665,4117501.9025875195,1.04888736,69.11333333333333,4471833.0,0.9978,1.0512,1748978.3333333333,64669.82898168159,4481692.7239927845,4253943.405867174,1.04888736
2025-07-04 11:00:00,4081386,4.050.871,4.942.674,4.909.606,1.014.210,1.022.323,"438,86",68.75,"69,74",1.0509,0.9978,"0,9035","437,03","437,07","437,02","436,94",0,437015,59365.61454545455,4090384.846662658,3883705.395375393,1.04858802,68.61666666666666,4228168.666666667,0.9978,1.0514000000000001,3049805.0,61621.99582850459,4237491.147190486,4021440.3568060007,1.04908692
2025-07-04 12:00:00,4274802,4.275.833,4.942.674,4.909.606,1.190.626,1.199.366,"461,50",68.25,"69,23",1.0521,0.9978,"0,9014","434,02","434,02","433,99","433,96",0,4339975,62634.46153846154,4284227.3000601325,4063113.7724550897,1.04978538,68.3,3987416.6666666665,0.9978,1.0514666666666665,3043555.0,58369.50007902749,3996208.3249816266,3792196.966919336,1.04915344
2025-07-04 13:00:00,3606062,3.596.709,4.942.674,4.909.606,1.362.609,1.371.357,"391,82",67.9,"68,89",1.0514,0.9978,"0,9026","435,38","435,41","435,38","435,30",0,4353675,53108.424153166416,3614012.8282220885,3429771.7329275254,1.04908692,68.05333333333334,3955086.6666666665,0.9978,1.0515999999999999,2912407.3333333335,58109.44300292906,3963807.042159418,3760952.0060270596,1.04928648
2025-07-04 14:00:00,3984396,3.971.352,4.942.674,4.909.606,1.523.675,1.532.868,"432,30",68.01,"69,00",1.0513,0.9978,"0,9027","435,73","435,73","435,74","435,68",0,43572,58585.44331715924,3993180.998196031,3789970.512698564,1.04898714,67.99666666666667,3846779.6666666665,0.9978,1.0512333333333332,1.4570916668132418e+16,56570.698674989086,3855261.241397742,3659318.141501116,1.0489206199999999
2025-07-04 15:00:00,3949881,3.931.773,4.942.674,4.909.606,1.693.724,1.703.537,"428,49",68.08,"69,06",1.051,0.9978,"0,9033","437,15","437,19","437,11","437,06",0,43712750000000005,58018.2285546416,3958589.897775105,3758212.17887726,1.0486878,67.92666666666666,3978031.6666666665,0.9978,1.0506666666666666,1.457091666814312e+16,58564.63558872408,3986802.6324580745,3786207.2882243,1.0483551999999998
2025-07-04 16:00:00,3999818,3.959.433,4.942.674,4.909.606,1.863.228,1.874.399,"437,62",67.69,"68,67",1.0497,0.9978,"0,9056","438,60","438,63","438,55","438,53",0,4385775,59090.2348943714,4008637.001403087,3810439.173097075,1.04739066,67.89,3966326.0,0.9978,1.0502666666666667,2.9163833334795264e+16,58423.87662340688,3975071.1565443985,3776503.7566924575,1.0479560799999998
2025-07-04 17:00:00,3949279,3.914.199,4.942.674,4.909.606,2.028.252,2.041.158,"430,53",67.9,"68,88",1.0501,0.9978,"0,9052","437,82","437,81","437,79","437,73",0,43778749999999997,58163.16642120765,3957986.5704550007,3760859.918103038,1.04778978,67.88333333333334,4033638.3333333335,0.9978,1.0499,1.4592916668143214e+16,59418.57426554172,4042531.90352108,3841929.3633841313,1.04759022
2025-07-04 18:00:00,4151818,4.109.152,4.942.674,4.909.606,2.194.709,2.209.144,"451,69",68.06,"69,04",1.0499,0.9978,"0,9052","438,63","438,65","438,63","438,57",0,43862,61002.321481046136,4160972.138705151,3954488.9989522807,1.04759022,68.16333333333334,4100623.3333333335,0.9978,1.0500333333333334,2.9206083333347956e+16,60154.59840430688,4109664.595443309,3905234.7071071933,1.04772326
2025-07-04 19:00:00,4200773,4.154.251,4.942.674,4.909.606,2.374.830,2.391.236,"453,82",68.53,"69,51",1.0501,0.9978,"0,9049","438,42","438,43","438,38","438,35",0,43839500000000004,61298.30731066686,4210035.077169773,4000355.2042662604,1.04778978,68.64666666666666,4422294.666666667,0.9978,1.0502666666666667,2.9223416666681284e+16,64387.60685751163,4432045.166031937,4210520.012924136,1.04795608
2025-07-04 20:00:00,4914293,4.867.633,4.942.674,4.909.606,2.570.349,2.588.699,"524,31",69.35,"70,33",1.0508,0.9978,"0,9037","438,33","438,34","438,31","438,25",0,43830749999999995,70862.19178082193,4925128.282220886,4676715.835553864,1.04848824,69.19,4731915.666666667,0.9978,1.0506,2.9223416666812756e+16,68354.83896152415,4742348.834101691,4503890.302200327,1.04828868
2025-07-04 21:00:00,5080681,5.031.613,4.942.674,4.909.606,2.777.767,2.798.155,"539,60",69.69,"70,68",1.0509,0.9978,"0,9035","438,28","438,30","438,25","438,27",0,438275,72904.01779308367,5091883.142914412,4834599.866780855,1.04858802,69.52666666666666,4818324.333333333,0.9978,1.0509000000000002,2.9207000000146092e+16,69300.64813426034,4828948.018975079,4584964.098684995,1.0485880199999997
2025-07-04 22:00:00,4459999,4.416.741,4.942.674,4.909.606,2.970.047,2.992.292,"474,21",69.54,"70,52",1.051,0.9978,"0,9033","437,91","437,98","437,87","437,85",0,43790250000000003,64135.73482887546,4469832.631789938,4243576.593720267,1.0486878,69.66333333333334,4822035.666666667,0.9978,1.0511333333333333,1.4596750000291846e+16,69215.02361863469,4832667.535244204,4587455.871997759,1.04882084
2025-07-04 23:00:00,4925427,4.886.497,4.942.674,4.909.606,3.162.376,3.186.325,"521,52",69.76,"70,75",1.0515,0.9978,"0,9024","437,30","437,33","437,21","437,22",0,437265,70605.31823394496,4936286.831028262,4684191.155492154,1.0491867000000001,69.38000000000001,4728249.666666667,0.9978,1.0512,1.4596750001603312e+16,68152.70720920277,4738674.751119129,4497922.709922042,1.04888736
2025-07-05 00:00:00,4799323,4.762.081,,,3.373.996,3.399.618,"514,71",68.84,"69,83",1.0511,0.9978,"0,9032","437,26","437,34","437,25","437,22",0,4372675,69717.06856478791,4809904.790539186,4566000.380553706,1.04878758,69.21000000000001,4818782.666666667,0.9978,1.0512333333333332,1749061.6666666667,69622.1563605994,4829407.36286497,4583919.805771034,1.0489206199999999
2025-07-05 01:00:00,4731598,4.696.908,4.556.041,4.522.123,3.572.267,3.599.462,"506,58",69.03,"70,01",1.0511,0.9978,"0,9031","437,26","437,30","437,25","437,17",0,437245,68544.08228306533,4742030.46702746,4501567.881267244,1.04878758,68.95666666666666,4773091.333333333,0.9978,1.0512,3059498.3333333335,69219.1903792361,4783615.286964656,4540610.70017074,1.04888736
2025-07-05 02:00:00,4788353,4.757.636,4.556.041,4.522.123,3.767.378,3.795.931,"512,56",69.0,"69,98",1.0514,0.9978,"0,9027","436,87","436,91","436,86","436,79",0,4368575,69396.42028985507,4798910.60332732,4554263.838691269,1.04908692,69.03,4708259.333333333,0.9978,1.0513333333333332,3057781.6666666665,68206.38144456937,4718640.342085923,4478375.036784396,1.0490204
2025-07-05 03:00:00,4604827,4.576.926,4.556.041,4.522.123,3.961.647,3.991.418,"492,26",69.06,"70,05",1.0515,0.9978,"0,9025","436,77","436,80","436,75","436,69",0,4367525,66678.64176078772,4614979.955902986,4379293.390394674,1.0491867000000001,69.02666666666666,4652065.333333333,0.9978,1.0514,1.4568416669578698e+16,67395.52198751745,4662322.44270729,4424637.659703241,1.04908692
2025-07-05 04:00:00,4563016,4.529.818,4.556.041,4.522.123,4.149.281,4.180.313,"487,96",69.02,"70,01",1.0513,0.9978,"0,9028","437,07","437,08","437,05","437,01",0,43705249999999995,66111.50391190959,4573076.768891562,4340355.75002378,1.04898714,69.03666666666668,4557886.0,0.9978,1.0513666666666668,2.9138833334789172e+16,66021.14421645804,4567935.458007618,4335198.370690866,1.04905366
2025-07-05 05:00:00,4505815,4.471.423,4.556.041,4.522.123,4.336.013,4.368.451,"481,94",69.03,"70,01",1.0513,0.9978,"0,9029","437,10","437,17","437,13","437,05",0,43711250000000007,65273.286976676805,4515749.649228302,4285945.971654143,1.04898714,69.0,4511710.0,0.9978,1.0513,2.9138833333334788e+16,65386.900322784764,4521657.646823011,4291553.314943404,1.04898714
2025-07-05 06:00:00,4466299,4.430.342,4.556.041,4.522.123,4.519.665,4.553.563,"478,05",68.95,"69,94",1.0513,0.9978,"0,9028","437,12","437,14","437,08","437,06",0,4371,64775.91007976794,4476146.522349168,4248358.223152288,1.04898714,68.90333333333335,4507266.666666667,0.9978,1.0511666666666666,1.4570416668126714e+16,65415.23504384037,4517204.516603194,4287875.877286795,1.0488541
2025-07-05 07:00:00,4549686,4.511.451,4.556.041,4.522.123,182.537,184.084,"489,03",68.73,"69,71",1.0509,0.9978,"0,9035","437,61","437,61","437,56","437,53",0,4375775,66196.50807507639,4559717.37823211,4329323.437053954,1.04858802,68.70333333333333,4623247.0,0.9978,1.051,1.4582000001460046e+16,67300.88447725654,4633440.569252356,4398929.034559295,1.0486878
2025-07-05 08:00:00,4853756,4.814.632,4.556.041,4.522.123,377.026,380.222,"523,95",68.43,"69,41",1.0508,0.9978,"0,9037","437,45","437,50","437,47","437,42",0,43746000000000004,70930.23527692532,4864457.807175786,4619105.443471641,1.04848824,68.46,4775739.666666667,0.9978,1.0507333333333333,2.916000000145859e+16,69767.2404547716,4786269.459477518,4545169.455494887,1.0484217200000001
2025-07-05 09:00:00,4923777,4.886.473,4.556.041,4.522.123,579.639,584.449,"533,85",68.22,"69,20",1.0505,0.9978,"0,9043","437,34","437,40","437,33","437,29",0,43734000000000003,72174.9780123131,4934633.193024654,4687079.485959067,1.0481889,68.52333333333333,4774196.333333333,0.9978,1.0508,4.3739333333333336e+16,69684.01673386684,4784722.723324648,4543426.562434471,1.04848824
2025-07-05 10:00:00,4545056,4.510.390,4.556.041,4.522.123,770.471,776.692,"487,19",68.92,"69,90",1.0511,0.9978,"0,9032","437,40","437,41","437,38","437,33",0,43738000000000005,65946.83691236215,4555077.169773501,4324094.757872705,1.04878758,68.88666666666666,4706887.666666667,0.9978,1.051,4.37375e+16,68345.12166073754,4717265.651099085,4478529.7698195195,1.0486878
2025-07-05 11:00:00,4651830,4.612.528,4.556.041,4.522.123,961.276,969.066,"494,03",69.52,"70,51",1.0514,0.9978,"0,9027","437,43","437,43","437,41","437,35",0,43740500000000003,66913.5500575374,4662086.5904990975,4424415.065626784,1.04908692,69.44,4638736.333333333,0.9978,1.0514666666666665,2.9159500001455908e+16,66798.3535654292,4648964.054252689,4411661.5911966,1.0491534399999998
2025-07-05 12:00:00,4719323,4.686.568,4.556.041,4.522.123,1.155.360,1.164.609,"497,03",69.88,"70,86",1.0519,0.9978,"0,9018","436,79","436,81","436,77","436,72",0,4367725,67534.6737263881,4729728.4024854675,4486474.950090312,1.0495858200000001,69.38666666666667,4586689.0,0.9978,1.0516333333333334,2.9133916668122572e+16,66092.56286301491,4596801.964321508,4361482.800978857,1.0493197399999998
2025-07-05 13:00:00,4388914,4.361.897,4.556.041,4.522.123,1.348.091,1.358.514,"470,35",68.76,"69,74",1.0516,0.9978,"0,9024","436,62","436,64","436,61","436,58",0,43661249999999995,63829.46480511925,4398590.8999799555,4173558.3872194747,1.0492864800000001,69.17333333333333,4668650.333333333,0.9978,1.0515666666666668,2.9125500001455904e+16,67489.72058677035,4678944.010155677,4439732.700462978,1.04925322
2025-07-05 14:00:00,4897714,4.864.882,4.556.041,4.522.123,1.539.135,1.550.805,"525,00",68.88,"69,86",1.0512,0.9978,"0,9030","437,19","437,21","437,13","437,08",0,43715250000000003,71105.02322880372,4908512.728001604,4659164.764079148,1.04888736,69.1,4932767.0,0.9978,1.0513000000000001,2.9125500000001456e+16,71352.32766983956,4943643.0146321915,4692147.370795669,1.0489871400000002
2025-07-05 15:00:00,5511673,5.467.811,4.556.041,4.522.123,1.743.411,1.756.543,"585,34",69.66,"70,64",1.0511,0.9978,"0,9031","438,16","438,30","438,21","438,13",0,4382,79122.49497559575,5523825.415915013,5243718.961088384,1.04878758,69.34666666666666,5133859.333333333,0.9978,1.0511,1.4571750001462666e+16,74019.20151177823,5145178.726531704,4884275.8627183875,1.04878758
2025-07-05 16:00:00,4992191,4.946.726,4.556.041,4.522.123,1.945.237,1.960.178,"531,06",69.5,"70,48",1.051,0.9978,"0,9033","438,38","438,41","438,36","438,30",0,4383625,71830.08633093526,5003198.035678493,4749943.862987631,1.0486878,69.55,5150763.333333333,0.9978333333333333,1.0508333333333333,1477313.6666666667,74054.40051321936,5161954.3382253265,4901551.609040824,1.0485565133333334
2025-07-05 17:00:00,4948426,4.886.130,4.556.041,4.522.123,2.155.831,2.173.146,"527,08",69.49,"70,48",1.0504,0.9979,"0,9044","439,43","439,47","439,42","439,36",0,43942,71210.62023312708,4958839.563082473,4710992.003046459,1.04819416,69.47333333333334,4954493.666666667,0.9978666666666666,1.0506,1490500.3333333333,71314.89873130177,4965087.122892598,4715864.125946372,1.0483587066666666
2025-07-05 18:00:00,4922864,4.861.803,4.556.041,4.522.123,2.355.922,2.375.808,"524,70",69.43,"70,41",1.0504,0.9979,"0,9044","439,41","439,47","439,43","439,37",0,43942,70903.989629843,4933223.769916825,4686656.511805027,1.04819416,69.40666666666667,4846165.0,0.9979,1.0504,1.4638166666695958e+16,69820.81512026851,4856363.363062431,4613637.661843107,1.04819416
2025-07-05 19:00:00,4667205,4.611.607,4.556.041,4.522.123,2.550.602,2.572.898,"498,06",69.3,"70,28",1.0504,0.9979,"0,9043","439,18","439,19","439,11","439,10",0,43914500000000004,67347.8354978355,4677026.756187995,4443264.470677837,1.04819416,68.83333333333333,4690673.666666667,0.9978666666666666,1.0503,1.46381666681418e+16,68128.85833900335,4700694.853660516,4466013.403074391,1.0480593666666664
2025-07-05 20:00:00,4481952,4.436.114,4.556.041,4.522.123,2.746.105,2.770.632,"488,36",67.77,"68,76",1.0501,0.9978,"0,9049","438,14","438,20","438,13","438,12",0,4381475,66134.74988933156,4491834.034876728,4268119.22674031,1.04778978,68.19666666666667,4403224.0,0.9978333333333333,1.0501000000000003,1.4638166669587194e+16,64540.18150346327,4412776.206763006,4193092.5273225284,1.0478247933333333
