Fecha,CIDIA_m3dia,CIDIA93_m3dia,VOLUMEN_m3,VOLUMEN93_m3,VHOY93_m3,VHOY_m3,FRECUENCIA_Hz,PMA_Kgcm2,PAB_Kgcm2,Fpv,Zb,Zf,SNDVEL7_ms,SNDVEL8_ms,SNDVEL6_ms,SNDVEL5_ms
1/7/2025 00:00:00,6.073.182,6.018.459,4.666.742,4.608.525,3.117.585,3.163.761,"637,35","70,49","71,48","1,0513","0,9978","0,9028","438,97","439,00","438,92","438,92"
1/7/2025 01:00:00,6.081.825,6.023.659,4.666.742,4.608.525,3.368.195,3.416.721,"634,76","70,69","71,68","1,0517","0,9978","0,9020","438,73","438,79","438,72","438,68"
1/7/2025 02:00:00,5.938.320,5.876.661,4.666.742,4.608.525,3.616.268,3.667.281,"622,85","70,60","71,59","1,0511","0,9978","0,9031","439,38","439,41","439,34","439,29"
1/7/2025 03:00:00,5.922.127,5.870.554,4.666.742,4.608.525,3.862.254,3.915.697,"622,39","70,28","71,26","1,0515","0,9978","0,9023","437,97","437,98","437,96","437,92"
1/7/2025 04:00:00,5.904.004,5.859.098,4.666.742,4.608.525,4.106.083,4.161.270,"623,37","70,03","71,01","1,0514","0,9978","0,9026","438,23","438,26","438,17","438,17"
1/7/2025 05:00:00,6.075.622,6.044.498,4.666.742,4.608.525,4.348.504,4.405.408,"636,12","70,48","71,46","1,0522","0,9978","0,9012","437,00","437,06","436,99","436,98"
1/7/2025 06:00:00,6.103.399,6.076.851,4.666.742,4.608.525,4.605.549,4.663.753,"638,25","70,68","71,66","1,0524","0,9978","0,9011","437,25","437,21","437,16","437,13"
1/7/2025 07:00:00,4.536.611,4.508.084,4.666.742,4.608.525,229.483,230.684,"487,46","68,58","69,57","1,0514","0,9978","0,9026","436,63","436,71","436,66","436,56"
1/7/2025 08:00:00,4.103.380,4.083.594,4.666.742,4.608.525,406.716,409.009,"445,64","68,02","69,00","1,0509","0,9978","0,9035","435,69","435,66","435,65","435,56"
1/7/2025 09:00:00,4.188.628,4.193.452,4.666.742,4.608.525,580.641,583.116,"452,95","68,16","69,14","1,0522","0,9978","0,9014","434,03","434,07","433,98","433,95"
1/7/2025 10:00:00,3.398.532,3.394.865,4.666.742,4.608.525,737.937,740.296,"369,84","67,70","68,68","1,0517","0,9978","0,9021","434,95","434,99","434,90","434,86"
1/7/2025 11:00:00,2.863.185,2.844.919,4.666.742,4.608.525,871.255,874.128,"312,71","67,52","68,51","1,0508","0,9978","0,9037","436,64","436,63","436,59","436,51"
1/7/2025 12:00:00,3.264.369,3.232.392,4.666.742,4.608.525,996.703,1.000.531,"358,04","67,26","68,25","1,0502","0,9978","0,9049","437,94","437,96","437,95","437,85"
1/7/2025 13:00:00,3.197.356,3.152.864,4.666.742,4.608.525,1.129.705,1.135.098,"353,45","66,93","67,91","1,0490","0,9979","0,9067","439,21","439,30","439,21","439,19"
1/7/2025 14:00:00,3.138.412,3.090.283,4.666.742,4.608.525,1.256.371,1.263.634,"346,97","66,95","67,93","1,0488","0,9979","0,9072","440,07","440,10","440,07","439,99"
1/7/2025 15:00:00,3.252.308,3.200.033,4.666.742,4.608.525,1.390.663,1.400.086,"358,09","67,29","68,27","1,0487","0,9979","0,9073","439,97","439,97","439,96","439,87"
1/7/2025 16:00:00,3.343.964,3.290.937,4.666.742,4.608.525,1.525.171,1.536.713,"367,62","67,35","68,34","1,0488","0,9979","0,9072","440,35","440,34","440,32","440,22"
1/7/2025 17:00:00,4.056.354,3.991.567,4.666.742,4.608.525,1.672.261,1.686.185,"442,24","67,97","68,96","1,0490","0,9979","0,9067","440,18","440,21","440,15","440,10"
1/7/2025 18:00:00,4.303.814,4.245.672,4.666.742,4.608.525,1.847.254,1.863.864,"466,44","68,39","69,38","1,0497","0,9979","0,9057","438,77","438,78","438,75","438,71"
1/7/2025 19:00:00,4.653.272,4.608.914,4.666.742,4.608.525,2.029.264,2.047.901,"501,61","68,52","69,50","1,0507","0,9978","0,9037","437,32","437,37","437,31","437,26"
1/7/2025 20:00:00,5.196.014,5.141.591,4.666.742,4.608.525,2.231.565,2.252.227,"559,63","68,73","69,71","1,0506","0,9978","0,9040","437,44","437,47","437,50","437,36"
1/7/2025 21:00:00,5.453.400,5.407.024,4.666.742,4.608.525,2.458.315,2.481.138,"580,91","69,48","70,47","1,0511","0,9978","0,9031","437,21","437,28","437,23","437,19"
1/7/2025 22:00:00,5.607.551,5.579.824,4.666.742,4.608.525,2.690.032,2.714.427,"588,94","70,39","71,37","1,0520","0,9978","0,9016","436,56","436,66","436,59","436,52"
1/7/2025 23:00:00,5.438.135,5.412.976,4.666.742,4.608.525,2.910.749,2.936.106,"571,13","70,31","71,29","1,0523","0,9978","0,9011","436,84","436,94","436,82","436,82"
2/7/2025 00:00:00,5.699.314,5.666.398,,,3.142.182,3.168.818,"597,25","70,48","71,46","1,0521","0,9978","0,9014","437,09","437,11","437,05","437,00"
2/7/2025 01:00:00,5.825.990,5.797.582,4.594.075,4.559.671,3.381.456,3.409.355,"609,97","70,47","71,46","1,0524","0,9978","0,9008","436,56","436,61","436,59","436,51"
2/7/2025 02:00:00,5.771.330,5.739.571,4.594.075,4.559.671,3.611.173,3.640.236,"605,51","70,35","71,34","1,0523","0,9978","0,9012","436,55","436,58","436,58","436,46"
2/7/2025 03:00:00,5.753.095,5.722.236,4.594.075,4.559.671,3.850.807,3.881.150,"603,19","70,43","71,42","1,0522","0,9978","0,9011","436,77","436,76","436,77","436,64"
2/7/2025 04:00:00,5.733.699,5.700.135,4.594.075,4.559.671,4.088.749,4.120.422,"599,74","70,47","71,45","1,0525","0,9978","0,9008","436,63","436,66","436,62","436,56"
2/7/2025 05:00:00,5.724.580,5.691.158,4.594.075,4.559.671,4.323.369,4.356.427,"599,98","70,39","71,37","1,0523","0,9978","0,9010","436,59","436,61","436,58","436,53"
2/7/2025 06:00:00,5.617.206,5.585.613,4.594.075,4.559.671,4.556.672,4.591.058,"592,52","69,90","70,89","1,0522","0,9978","0,9013","436,32","436,39","436,33","436,27"
2/7/2025 07:00:00,4.580.250,4.556.215,4.594.075,4.559.671,203.499,204.585,"495,60","68,06","69,05","1,0514","0,9978","0,9026","435,78","435,80","435,75","435,66"
2/7/2025 08:00:00,4.609.138,4.590.166,4.594.075,4.559.671,393.938,395.936,"498,82","68,27","69,26","1,0512","0,9978","0,9030","435,88","435,92","435,84","435,78"
2/7/2025 09:00:00,4.869.664,4.852.052,4.594.075,4.559.671,592.323,595.016,"525,08","68,45","69,43","1,0516","0,9978","0,9023","435,61","435,66","435,59","435,51"
2/7/2025 10:00:00,5.050.738,5.032.603,4.594.075,4.559.671,799.748,803.198,"543,46","68,65","69,63","1,0516","0,9978","0,9023","435,60","435,65","435,65","435,56"
2/7/2025 11:00:00,4.777.031,4.755.737,4.594.075,4.559.671,1.005.780,1.009.977,"514,02","68,53","69,51","1,0517","0,9978","0,9022","435,69","435,70","435,61","435,51"
2/7/2025 12:00:00,5.153.162,5.127.119,4.594.075,4.559.671,1.210.708,1.215.848,"551,07","69,10","70,08","1,0514","0,9978","0,9025","436,69","436,71","436,68","436,63"
2/7/2025 13:00:00,4.766.647,4.767.922,4.594.075,4.559.671,1.408.099,1.413.898,"512,03","68,68","69,66","1,0524","0,9978","0,9007","433,97","434,02","433,89","433,87"
2/7/2025 14:00:00,4.736.814,4.717.351,4.594.075,4.559.671,1.619.680,1.625.450,"509,06","68,77","69,75","1,0516","0,9978","0,9024","436,66","436,74","436,64","436,61"
2/7/2025 15:00:00,4.608.163,4.567.051,4.594.075,4.559.671,1.815.706,1.822.781,"499,18","68,56","69,54","1,0500","0,9978","0,9052","438,68","438,66","438,57","438,57"
2/7/2025 16:00:00,4.539.987,4.534.660,4.594.075,4.559.671,2.015.094,2.023.428,"488,33","68,51","69,50","1,0521","0,9978","0,9014","434,43","434,41","434,41","434,36"
2/7/2025 17:00:00,4.255.693,4.244.834,4.594.075,4.559.671,2.200.296,2.208.923,"464,30","68,30","69,29","1,0500","0,9978","0,9049","437,05","437,10","437,04","436,98"
2/7/2025 18:00:00,3.225.495,3.218.862,4.594.075,4.559.671,2.364.152,2.373.124,"350,25","67,95","68,93","1,0515","0,9978","0,9025","435,29","435,35","435,29","435,22"
2/7/2025 19:00:00,3.600.827,3.586.844,4.594.075,4.559.671,2.497.017,2.506.352,"390,71","68,06","69,05","1,0512","0,9978","0,9031","436,04","436,08","436,01","435,95"
2/7/2025 20:00:00,4.094.055,4.069.924,4.594.075,4.559.671,2.649.826,2.659.865,"441,78","68,59","69,57","1,0508","0,9978","0,9036","437,59","437,55","437,53","437,50"
2/7/2025 21:00:00,5.274.039,5.226.865,4.594.075,4.559.671,2.857.511,2.869.191,"560,66","69,85","70,84","1,0506","0,9978","0,9041","438,98","439,04","438,95","438,91"
2/7/2025 22:00:00,5.264.930,5.216.123,4.594.075,4.559.671,3.070.967,3.084.655,"558,82","69,81","70,79","1,0509","0,9978","0,9035","438,56","438,54","438,47","438,46"
2/7/2025 23:00:00,5.724.283,5.674.230,4.594.075,4.559.671,3.300.625,3.316.490,"614,78","68,93","69,91","1,0505","0,9978","0,9042","438,76","438,81","438,71","438,70"
3/7/2025 00:00:00,6.836.172,6.776.613,,,3.555.068,3.573.270,"741,94","68,37","69,35","1,0500","0,9978","0,9052","438,44","438,45","438,38","438,34"
3/7/2025 01:00:00,7.018.049,6.975.055,5.451.215,5.423.857,3.845.619,3.865.946,"766,56","67,78","68,76","1,0503","0,9978","0,9045","437,15","437,22","437,14","437,12"
3/7/2025 02:00:00,7.569.123,7.527.681,5.451.215,5.423.857,4.150.439,4.172.624,"822,61","68,17","69,16","1,0503","0,9978","0,9046","437,67","437,68","437,67","437,64"
3/7/2025 03:00:00,7.684.261,7.651.369,5.451.215,5.423.857,4.468.138,4.491.831,"832,28","68,34","69,32","1,0507","0,9978","0,9038","437,07","437,11","437,02","436,98"
3/7/2025 04:00:00,7.672.442,7.639.525,5.451.215,5.423.857,4.784.836,4.809.745,"829,33","68,42","69,40","1,0510","0,9978","0,9034","436,60","436,62","436,54","436,53"
3/7/2025 05:00:00,7.574.459,7.545.228,5.451.215,5.423.857,5.103.401,5.129.637,"820,87","68,43","69,41","1,0506","0,9978","0,9040","436,75","436,79","436,75","436,73"
3/7/2025 06:00:00,7.684.051,7.660.085,5.451.215,5.423.857,5.419.932,5.447.277,"832,40","68,31","69,29","1,0512","0,9978","0,9029","436,12","436,24","436,12","436,11"
3/7/2025 07:00:00,6.517.976,6.492.634,5.451.215,5.423.857,294.357,295.435,"720,73","67,08","68,06","1,0503","0,9978","0,9045","436,14","436,17","436,16","436,14"
3/7/2025 08:00:00,4.687.011,4.668.299,5.451.215,5.423.857,528.043,530.100,"514,03","67,46","68,44","1,0506","0,9978","0,9041","436,02","436,13","436,00","435,94"
3/7/2025 09:00:00,3.591.391,3.576.739,5.451.215,5.423.857,693.455,696.144,"393,00","67,61","68,60","1,0511","0,9978","0,9032","435,76","435,79","435,73","435,67"
3/7/2025 10:00:00,3.591.214,3.567.664,5.451.215,5.423.857,843.074,846.557,"392,67","67,57","68,56","1,0504","0,9978","0,9044","436,95","436,95","436,90","436,80"
3/7/2025 11:00:00,3.670.580,3.644.391,5.451.215,5.423.857,994.368,998.897,"400,67","67,63","68,61","1,0505","0,9978","0,9042","436,83","436,87","436,82","436,70"
3/7/2025 12:00:00,3.989.671,3.966.590,5.451.215,5.423.857,1.155.998,1.161.613,"434,20","67,94","68,92","1,0507","0,9978","0,9038","436,38","436,42","436,35","436,30"
3/7/2025 13:00:00,4.366.850,4.348.969,5.451.215,5.423.857,1.332.866,1.339.338,"472,21","68,24","69,22","1,0514","0,9978","0,9027","435,78","435,76","435,74","435,69"
3/7/2025 14:00:00,4.321.578,4.307.668,5.451.215,5.423.857,1.518.891,1.526.055,"468,37","68,29","69,27","1,0510","0,9978","0,9033","436,32","436,34","436,28","436,26"
3/7/2025 15:00:00,4.392.704,4.367.698,5.451.215,5.423.857,1.693.812,1.701.748,"475,24","68,37","69,36","1,0508","0,9978","0,9036","436,78","436,83","436,78","436,75"
3/7/2025 16:00:00,4.364.842,4.338.359,5.451.215,5.423.857,1.878.311,1.887.337,"472,41","68,48","69,47","1,0506","0,9978","0,9040","437,23","437,26","437,23","437,14"
3/7/2025 17:00:00,4.172.406,4.156.345,5.451.215,5.423.857,2.054.939,2.065.043,"450,95","68,49","69,47","1,0511","0,9978","0,9030","436,96","436,93","436,95","436,83"
3/7/2025 18:00:00,3.816.459,3.787.487,5.451.215,5.423.857,2.221.365,2.232.462,"413,63","68,28","69,26","1,0505","0,9978","0,9043","437,83","437,84","437,80","437,78"
3/7/2025 19:00:00,4.676.683,4.631.654,5.451.215,5.423.857,2.389.875,2.402.431,"501,93","69,01","69,98","1,0504","0,9978","0,9044","438,87","438,90","438,83","438,80"
3/7/2025 20:00:00,4.963.470,4.909.198,5.451.215,5.423.857,2.581.603,2.596.215,"528,91","69,54","70,52","1,0504","0,9978","0,9043","439,10","439,15","439,07","439,03"
3/7/2025 21:00:00,5.143.111,5.099.907,5.451.215,5.423.857,2.794.696,2.811.440,"542,52","70,24","71,22","1,0512","0,9978","0,9030","438,39","438,41","438,35","438,33"
3/7/2025 22:00:00,5.246.646,5.213.619,5.451.215,5.423.857,3.003.051,3.021.276,"554,69","69,82","70,81","1,0520","0,9978","0,9016","436,31","436,34","436,27","436,24"
3/7/2025 23:00:00,5.676.495,5.631.160,5.451.215,5.423.857,3.233.589,3.253.471,"602,87","69,59","70,57","1,0515","0,9978","0,9025","437,42","437,46","437,42","437,34"
4/7/2025 00:00:00,5.913.553,5.872.485,,,3.472.443,3.494.108,"629,17","69,61","70,59","1,0513","0,9978","0,9028","437,55","437,62","437,56","437,52"
4/7/2025 01:00:00,5.788.802,5.746.872,4.942.674,4.909.606,3.714.708,3.738.123,"613,58","69,76","70,74","1,0514","0,9978","0,9027","437,78","437,81","437,74","437,70"
4/7/2025 02:00:00,5.837.402,5.797.012,4.942.674,4.909.606,3.953.743,3.978.884,"620,56","69,58","70,57","1,0512","0,9978","0,9029","437,89","437,92","437,89","437,83"
4/7/2025 03:00:00,5.777.180,5.722.380,4.942.674,4.909.606,4.190.784,4.217.828,"613,83","69,69","70,67","1,0509","0,9978","0,9035","438,81","438,90","438,87","438,82"
4/7/2025 04:00:00,5.725.278,5.674.280,4.942.674,4.909.606,4.428.678,4.458.092,"607,25","69,76","70,74","1,0511","0,9978","0,9033","438,04","438,08","438,03","437,97"
4/7/2025 05:00:00,5.848.619,5.807.304,4.942.674,4.909.606,4.668.329,4.699.576,"619,00","69,91","70,89","1,0515","0,9978","0,9025","437,60","437,66","437,58","437,55"
4/7/2025 06:00:00,5.734.742,5.691.575,4.942.674,4.909.606,4.906.862,4.939.910,"606,45","69,86","70,84","1,0516","0,9978","0,9024","437,49","437,58","437,48","437,46"
4/7/2025 07:00:00,5.011.920,4.971.999,4.942.674,4.909.606,215.957,217.675,"533,72","69,43","70,41","1,0512","0,9978","0,9030","437,76","437,76","437,73","437,65"
4/7/2025 08:00:00,4.939.872,4.899.653,4.942.674,4.909.606,421.694,425.053,"522,98","69,82","70,81","1,0514","0,9978","0,9027","437,70","437,73","437,70","437,64"
4/7/2025 09:00:00,5.005.795,4.965.351,4.942.674,4.909.606,625.892,630.890,"530,14","69,74","70,72","1,0515","0,9978","0,9024","437,51","437,57","437,49","437,41"
4/7/2025 10:00:00,4.328.318,4.293.867,4.942.674,4.909.606,836.668,843.275,"464,00","68,85","69,83","1,0512","0,9978","0,9030","437,25","437,29","437,24","437,19"
4/7/2025 11:00:00,4.081.386,4.050.871,4.942.674,4.909.606,1.014.210,1.022.323,"438,86","68,75","69,74","1,0509","0,9978","0,9035","437,03","437,07","437,02","436,94"
4/7/2025 12:00:00,4.274.802,4.275.833,4.942.674,4.909.606,1.190.626,1.199.366,"461,50","68,25","69,23","1,0521","0,9978","0,9014","434,02","434,02","433,99","433,96"
4/7/2025 13:00:00,3.606.062,3.596.709,4.942.674,4.909.606,1.362.609,1.371.357,"391,82","67,90","68,89","1,0514","0,9978","0,9026","435,38","435,41","435,38","435,30"
4/7/2025 14:00:00,3.984.396,3.971.352,4.942.674,4.909.606,1.523.675,1.532.868,"432,30","68,01","69,00","1,0513","0,9978","0,9027","435,73","435,73","435,74","435,68"
4/7/2025 15:00:00,3.949.881,3.931.773,4.942.674,4.909.606,1.693.724,1.703.537,"428,49","68,08","69,06","1,0510","0,9978","0,9033","437,15","437,19","437,11","437,06"
4/7/2025 16:00:00,3.999.818,3.959.433,4.942.674,4.909.606,1.863.228,1.874.399,"437,62","67,69","68,67","1,0497","0,9978","0,9056","438,60","438,63","438,55","438,53"
4/7/2025 17:00:00,3.949.279,3.914.199,4.942.674,4.909.606,2.028.252,2.041.158,"430,53","67,90","68,88","1,0501","0,9978","0,9052","437,82","437,81","437,79","437,73"
4/7/2025 18:00:00,4.151.818,4.109.152,4.942.674,4.909.606,2.194.709,2.209.144,"451,69","68,06","69,04","1,0499","0,9978","0,9052","438,63","438,65","438,63","438,57"
4/7/2025 19:00:00,4.200.773,4.154.251,4.942.674,4.909.606,2.374.830,2.391.236,"453,82","68,53","69,51","1,0501","0,9978","0,9049","438,42","438,43","438,38","438,35"
4/7/2025 20:00:00,4.914.293,4.867.633,4.942.674,4.909.606,2.570.349,2.588.699,"524,31","69,35","70,33","1,0508","0,9978","0,9037","438,33","438,34","438,31","438,25"
4/7/2025 21:00:00,5.080.681,5.031.613,4.942.674,4.909.606,2.777.767,2.798.155,"539,60","69,69","70,68","1,0509","0,9978","0,9035","438,28","438,30","438,25","438,27"
4/7/2025 22:00:00,4.459.999,4.416.741,4.942.674,4.909.606,2.970.047,2.992.292,"474,21","69,54","70,52","1,0510","0,9978","0,9033","437,91","437,98","437,87","437,85"
4/7/2025 23:00:00,4.925.427,4.886.497,4.942.674,4.909.606,3.162.376,3.186.325,"521,52","69,76","70,75","1,0515","0,9978","0,9024","437,30","437,33","437,21","437,22"
5/7/2025 00:00:00,4.799.323,4.762.081,,,3.373.996,3.399.618,"514,71","68,84","69,83","1,0511","0,9978","0,9032","437,26","437,34","437,25","437,22"
5/7/2025 01:00:00,4.731.598,4.696.908,4.556.041,4.522.123,3.572.267,3.599.462,"506,58","69,03","70,01","1,0511","0,9978","0,9031","437,26","437,30","437,25","437,17"
5/7/2025 02:00:00,4.788.353,4.757.636,4.556.041,4.522.123,3.767.378,3.795.931,"512,56","69,00","69,98","1,0514","0,9978","0,9027","436,87","436,91","436,86","436,79"
5/7/2025 03:00:00,4.604.827,4.576.926,4.556.041,4.522.123,3.961.647,3.991.418,"492,26","69,06","70,05","1,0515","0,9978","0,9025","436,77","436,80","436,75","436,69"
5/7/2025 04:00:00,4.563.016,4.529.818,4.556.041,4.522.123,4.149.281,4.180.313,"487,96","69,02","70,01","1,0513","0,9978","0,9028","437,07","437,08","437,05","437,01"
5/7/2025 05:00:00,4.505.815,4.471.423,4.556.041,4.522.123,4.336.013,4.368.451,"481,94","69,03","70,01","1,0513","0,9978","0,9029","437,10","437,17","437,13","437,05"
5/7/2025 06:00:00,4.466.299,4.430.342,4.556.041,4.522.123,4.519.665,4.553.563,"478,05","68,95","69,94","1,0513","0,9978","0,9028","437,12","437,14","437,08","437,06"
5/7/2025 07:00:00,4.549.686,4.511.451,4.556.041,4.522.123,182.537,184.084,"489,03","68,73","69,71","1,0509","0,9978","0,9035","437,61","437,61","437,56","437,53"
5/7/2025 08:00:00,4.853.756,4.814.632,4.556.041,4.522.123,377.026,380.222,"523,95","68,43","69,41","1,0508","0,9978","0,9037","437,45","437,50","437,47","437,42"
5/7/2025 09:00:00,4.923.777,4.886.473,4.556.041,4.522.123,579.639,584.449,"533,85","68,22","69,20","1,0505","0,9978","0,9043","437,34","437,40","437,33","437,29"
5/7/2025 10:00:00,4.545.056,4.510.390,4.556.041,4.522.123,770.471,776.692,"487,19","68,92","69,90","1,0511","0,9978","0,9032","437,40","437,41","437,38","437,33"
5/7/2025 11:00:00,4.651.830,4.612.528,4.556.041,4.522.123,961.276,969.066,"494,03","69,52","70,51","1,0514","0,9978","0,9027","437,43","437,43","437,41","437,35"
5/7/2025 12:00:00,4.719.323,4.686.568,4.556.041,4.522.123,1.155.360,1.164.609,"497,03","69,88","70,86","1,0519","0,9978","0,9018","436,79","436,81","436,77","436,72"
5/7/2025 13:00:00,4.388.914,4.361.897,4.556.041,4.522.123,1.348.091,1.358.514,"470,35","68,76","69,74","1,0516","0,9978","0,9024","436,62","436,64","436,61","436,58"
5/7/2025 14:00:00,4.897.714,4.864.882,4.556.041,4.522.123,1.539.135,1.550.805,"525,00","68,88","69,86","1,0512","0,9978","0,9030","437,19","437,21","437,13","437,08"
5/7/2025 15:00:00,5.511.673,5.467.811,4.556.041,4.522.123,1.743.411,1.756.543,"585,34","69,66","70,64","1,0511","0,9978","0,9031","438,16","438,30","438,21","438,13"
5/7/2025 16:00:00,4.992.191,4.946.726,4.556.041,4.522.123,1.945.237,1.960.178,"531,06","69,50","70,48","1,0510","0,9978","0,9033","438,38","438,41","438,36","438,30"
5/7/2025 17:00:00,4.948.426,4.886.130,4.556.041,4.522.123,2.155.831,2.173.146,"527,08","69,49","70,48","1,0504","0,9979","0,9044","439,43","439,47","439,42","439,36"
5/7/2025 18:00:00,4.922.864,4.861.803,4.556.041,4.522.123,2.355.922,2.375.808,"524,70","69,43","70,41","1,0504","0,9979","0,9044","439,41","439,47","439,43","439,37"
5/7/2025 19:00:00,4.667.205,4.611.607,4.556.041,4.522.123,2.550.602,2.572.898,"498,06","69,30","70,28","1,0504","0,9979","0,9043","439,18","439,19","439,11","439,10"
5/7/2025 20:00:00,4.481.952,4.436.114,4.556.041,4.522.123,2.746.105,2.770.632,"488,36","67,77","68,76","1,0501","0,9978","0,9049","438,14","438,20","438,13","438,12"
5/7/2025 21:00:00,4.060.515,4.020.302,4.556.041,4.522.123,2.925.577,2.951.993,"444,95","67,52","68,50","1,0498","0,9978","0,9054","437,97","438,08","438,02","437,98"
5/7/2025 22:00:00,3.608.987,3.572.771,4.556.041,4.522.123,3.078.082,3.106.020,"395,79","67,48","68,47","1,0497","0,9978","0,9055","438,13","438,19","438,13","438,05"
5/7/2025 23:00:00,3.719.841,3.684.468,4.556.041,4.522.123,3.226.379,3.255.790,"405,36","67,84","68,83","1,0501","0,9978","0,9047","437,66","437,67","437,63","437,56"
6/7/2025 00:00:00,4.263.676,4.221.635,,,3.392.107,3.423.119,"464,68","67,94","68,92","1,0501","0,9978","0,9049","437,90","437,93","437,87","437,80"
6/7/2025 01:00:00,2.877.872,2.854.456,4.403.817,4.366.017,3.553.018,3.585.519,"314,19","67,70","68,68","1,0504","0,9978","0,9042","437,04","436,98","437,01","436,90"
6/7/2025 02:00:00,3.892.525,3.868.358,4.403.817,4.366.017,3.693.770,3.727.304,"423,83","67,74","68,72","1,0509","0,9978","0,9037","436,37","436,39","436,28","436,29"
6/7/2025 03:00:00,3.559.115,3.539.938,4.403.817,4.366.017,3.844.317,3.878.730,"388,63","67,58","68,57","1,0508","0,9978","0,9035","435,93","435,94","435,88","435,90"
6/7/2025 04:00:00,4.177.737,4.153.653,4.403.817,4.366.017,4.000.590,4.035.814,"453,61","67,93","68,92","1,0510","0,9978","0,9033","436,58","436,59","436,55","436,46"
6/7/2025 05:00:00,4.400.733,4.371.084,4.403.817,4.366.017,4.179.336,4.215.758,"479,47","67,86","68,84","1,0505","0,9978","0,9042","437,31","437,30","437,27","437,22"
6/7/2025 06:00:00,4.541.550,4.510.380,4.403.817,4.366.017,4.363.382,4.401.164,"494,07","67,97","68,95","1,0505","0,9978","0,9043","437,32","437,36","437,31","437,28"
6/7/2025 07:00:00,5.014.836,4.978.283,4.403.817,4.366.017,191.008,192.347,"544,84","68,14","69,12","1,0503","0,9978","0,9045","437,61","437,63","437,60","437,55"
6/7/2025 08:00:00,4.916.221,4.883.491,4.403.817,4.366.017,399.369,402.162,"534,35","67,96","68,94","1,0506","0,9978","0,9040","437,29","437,33","437,28","437,27"
6/7/2025 09:00:00,4.632.891,4.595.814,4.403.817,4.366.017,599.614,603.961,"505,65","67,79","68,77","1,0502","0,9978","0,9048","437,59","437,59","437,54","437,55"
6/7/2025 10:00:00,4.423.884,4.398.463,4.403.817,4.366.017,787.974,793.656,"480,95","67,94","68,93","1,0508","0,9978","0,9037","436,64","436,67","436,60","436,56"
6/7/2025 11:00:00,4.916.272,4.892.228,4.403.817,4.366.017,982.584,989.285,"531,76","68,27","69,25","1,0511","0,9978","0,9032","436,65","436,65","436,61","436,57"
6/7/2025 12:00:00,5.134.194,5.100.385,4.403.817,4.366.017,1.189.935,1.197.813,"556,61","68,22","69,20","1,0506","0,9978","0,9040","437,34","437,41","437,35","437,26"
6/7/2025 13:00:00,5.300.203,5.254.058,4.403.817,4.366.017,1.407.782,1.417.349,"574,82","68,26","69,24","1,0502","0,9978","0,9048","438,39","438,41","438,39","438,30"
6/7/2025 14:00:00,5.326.978,5.279.341,4.403.817,4.366.017,1.629.613,1.641.249,"575,66","68,51","69,50","1,0503","0,9978","0,9046","438,17","438,21","438,15","438,10"
6/7/2025 15:00:00,5.463.120,5.410.577,4.403.817,4.366.017,1.851.663,1.865.296,"587,58","68,86","69,84","1,0504","0,9978","0,9045","438,62","438,65","438,62","438,55"
6/7/2025 16:00:00,5.341.293,5.289.835,4.403.817,4.366.017,2.072.585,2.088.323,"572,22","69,11","70,10","1,0505","0,9978","0,9043","438,81","438,84","438,79","438,71"
6/7/2025 17:00:00,5.329.822,5.285.226,4.403.817,4.366.017,2.296.090,2.313.961,"572,47","68,93","69,91","1,0505","0,9978","0,9042","438,27","438,33","438,28","438,26"
6/7/2025 18:00:00,5.204.173,5.165.103,4.403.817,4.366.017,2.515.626,2.535.329,"557,69","69,08","70,07","1,0507","0,9978","0,9037","437,88","437,95","437,86","437,81"
6/7/2025 19:00:00,5.258.612,5.236.157,4.403.817,4.366.017,2.732.910,2.753.835,"560,09","69,35","70,33","1,0517","0,9978","0,9021","436,42","436,52","436,45","436,36"
6/7/2025 20:00:00,5.450.248,5.435.078,4.403.817,4.366.017,2.957.531,2.979.209,"577,21","69,69","70,67","1,0522","0,9978","0,9013","436,03","436,05","436,03","435,97"
6/7/2025 21:00:00,5.239.646,5.218.152,4.403.817,4.366.017,3.178.759,3.201.094,"555,71","69,68","70,66","1,0518","0,9978","0,9019","436,48","436,54","436,46","436,42"
6/7/2025 22:00:00,5.501.819,5.475.429,4.403.817,4.366.017,3.398.119,3.421.358,"580,61","69,97","70,95","1,0520","0,9978","0,9016","436,83","436,87","436,81","436,73"
6/7/2025 23:00:00,5.285.347,5.257.206,4.403.817,4.366.017,3.623.493,3.647.861,"556,24","70,15","71,13","1,0521","0,9978","0,9015","436,91","436,94","436,94","436,88"
7/7/2025 00:00:00,5.072.496,5.033.708,,,3.839.403,3.865.193,"536,31","69,89","70,87","1,0515","0,9978","0,9024","437,65","437,70","437,65","437,57"
7/7/2025 01:00:00,4.577.878,4.544.083,5.126.345,5.093.229,4.040.433,4.067.794,"485,93","69,61","70,59","1,0514","0,9978","0,9027","437,66","437,72","437,62","437,56"
7/7/2025 02:00:00,4.827.603,4.799.880,5.126.345,5.093.229,4.237.021,4.265.768,"510,54","69,81","70,80","1,0519","0,9978","0,9019","436,72","436,78","436,70","436,64"
7/7/2025 03:00:00,5.028.763,5.002.971,5.126.345,5.093.229,4.445.138,4.474.980,"532,40","69,79","70,77","1,0518","0,9978","0,9019","436,79","436,83","436,78","436,73"
7/7/2025 04:00:00,5.163.160,5.141.341,5.126.345,5.093.229,4.660.147,4.690.981,"543,54","70,13","71,11","1,0522","0,9978","0,9013","436,75","436,76","436,72","436,66"
